,username,komentar_netizen,tanggal_dibuat,clean_text
850,routterdamn,@gentrifybimbo @leksicunt wkwkwk lu liat amerika dia aja mindahin ibukota dari new york ke washington dc pusat pemerintahan dan pusat ekonomi dipisah. Dan Jakarta bakal di fokusin jadi kayak New York sekarang. Dengan pindah ibu kota ke IKN otomatis pembangunan dan pemerataan fasilitas juga bakal lebih,Fri Mar 15 13:03:05 +0000 2024,wkwkwk lihat amerika mindahin ibukota new york kah washington dc pusat perintah pusat ekonomi pisah jakarta fokusin kayak new york pindah kota kah ikn otomatis bangun perata fasilitas
851,cinnamongirlc,Suku adat yang tinggal di kampung tua Sabut di antaranya suku Balik dan Paser sudah lama tinggal di lokasi itu. Mereka sudah menetap sebelum RTRW IKN dan jauh sebelum proyek pemindahan Ibukota. Bahkan leluhur dan nenek moyang mereka sudah ada jauh sebelum Indonesia merdeka ,Thu Mar 14 01:37:19 +0000 2024,suku adat tinggal kampung tua sabut suku paser tinggal lokasi rtrw ikn proyek pindah ibukota leluhur nenek moyang indonesia merdeka
852,addy11111,@detikcom Itulah namanya takdir pak. IKN dengan sengaja dibuat nyatanya belum tentu benar2 jadi ibukota karena akan banyak masalah yg timbul.,Thu Mar 14 16:24:03 +0000 2024,nama takdir ikn sengaja nyata benar2 ibukota timbul
853,volkloon34585,@detikcom Emang IKN nggak dipaksa jadi ibukota?!,Fri Mar 15 12:42:08 +0000 2024,ikn paksa ibukota
854,munaf_mukidi,@jokowi Pak Jokowi k ada mi Mohn hentikan pembangunan IKN rakyat sudah menjerit dibawah harga sembako naik pendapatan menurun mohon pak hentikan pembangunan IKN IKN itu tidak akan menjadi kota besar apalagi jadi ibukota sebab kota itu bukan bangunan yang begitu selesai dapat ditempati,Thu Mar 14 10:43:48 +0000 2024,jokowi mi mohn henti bangun ikn rakyat jerit harga sembilan bahan pokok turun mohon henti bangun ikn ikn kota ibukota kota bangun selesai
855,LeoNleo5645,@detikcom Jakarta terpaksa IKN di paksa jadi ibukota.. ,Sat Mar 16 01:18:29 +0000 2024,jakarta paksa ikn paksa ibukota
856,bamssoesilo1302,@Gojekmilitan Udh dukung ikn kan ya udh ga usah protes.... Smp skrng sy ga ngerti urgensi nya bikin ibukota baru.....,Thu Mar 14 21:57:24 +0000 2024,dukung ikn iya protes smp skrng erti urgensi nya bikin ibukota
857,kebo_ijo_reborn,@gmupd1993 Harusnya belanda dan VOC sudah memikirkan ide jenius Jokowi untuk ibukota hindia belanda di IKN. Ini akibatnya kalo sang master ga diajak ngomong kan jadinya salah mention tempat ibukota. Semoga JP Coen bisa ketemu Jokowi buat mengklarifikasi kesalahannya Semoga bisa ketemu,Fri Mar 15 14:35:55 +0000 2024,belanda voc pikir ide jenius jokowi ibukota hindia belanda ikn akibat sang master ajak bicara salah mention ibukota moga jp coen ketemu jokowi klarifikasi salah moga ketemu
858,RAryaBaribin,@NenkMonica @ridwankamil bacotmu Wan !!! jakarta sudah jadi ibukota sebelum kau lahir. bilang saja kalo memang kau pengen dapet jabatan bagus atau pindah ke IKN. titik! gak usah pake njelek-njelekin jakarta. semua juga pernah kena malaria covid gak cuma jakarta otak dipake Wan... parahhhh !!!,Sat Mar 16 02:34:24 +0000 2024,bacot wan jakarta ibukota lahir bilang jabat bagus pindah kah ikn titik pakai njeleknjelekin jakarta kena malaria covid jakarta otak dipake wan parahhhh
859,Bang_Bidji,@NenkMonica Pertama datanglah berita IKN akan dibangun disini. Kedua tanah masyarakat dikuasai negara bahkan yang tak sepakat diusir dari IKN. Ketiga tanah-tanah tadi kembali dijual ke orang asing. Keempat rupanya IKNA (Ibukota Negara Asing),Fri Mar 15 17:52:34 +0000 2024,berita ikn bangun tanah masyarakat asai negara sepakat usir ikn tanahtanah jual kah orang asing rupa ikna ibukota negara asing
860,NChaeng423,Lucu bgt bocilllll iya soalnya kalau sepi artinya udah pindah ibukota ke ikn,Thu Mar 14 11:22:38 +0000 2024,lucu banget bocilllll iya sepi arti pindah ibukota kah ikn
861,shanum74501,@DokterTifa Blm apa2 Balikpapan sdh macet parah efek proyek rdmp Pertamina apa lg kalau ikn jd ibukota ,Wed Mar 13 21:26:31 +0000 2024,apa2 balikpapan macet parah efek proyek rdmp pertamina ikn ibukota
862,MohYoesoef,Kalau saja dulu dana awal pembangunan IKN All In $BTC ditambah fomo warga Indonesia beuh dah jadi tu dana pembangunan Ibukota Baru @jokowi,Thu Mar 14 06:42:51 +0000 2024,dana bangun ikn all in btc fomo warga indonesia beuh dana bangun ibukota
863,IndraVision3,@SammiSoh Inilah pentingnya ibukota dipindah ke IKN pks akan merusak tatanan berbangsa yang pancasilais,Wed Mar 13 01:32:12 +0000 2024,ibukota pindah kah ikn partai adil sejahtera rusak tatanan bangsa pancasilais
864,ridfzi,@abulmuzaffar10 IKN apakah sudah resmi jadi ibukota negara? Kalau sudah resmi mengapa kedudukan presiden masih di DKJ bukan di ibukota negara? Kebijakan gak jelas tabrak aturan seenaknya yang penting dikerjakan dulu ya? Aturan menyesuaikan kah?,Fri Mar 15 08:49:47 +0000 2024,ikn resmi ibukota negara resmi duduk presiden dkj ibukota negara bijak tabrak atur enak kerja iya atur sesuai kah
865,ad1n4gr0h0,@DokterTifa Biarlah Ibukota cepat2 terealisasi pindah ke IKN... Biar Jawa tidak ada beban utk Pengajuan Referendum...,Wed Mar 13 07:48:03 +0000 2024,biar ibukota cepat cepat realisasi pindah kah ikn biar jawa beban aju referendum
866,hakatarub,@detikcom Jakarta udah beratus ratus tahun jadi ibukota demi IKN bisa lu ngomong ngasal. Kalo Jakarta salah kelola iya kalo kepaksa ya ngga,Fri Mar 15 11:11:42 +0000 2024,jakarta atus ratus ibukota ikn bicara ngasal jakarta salah kelola iya paksa iya
867,AgusRif32998342,@DokterTifa Saatnya telah tiba sekarng bukan lagi DKI tapi sah jadi DKJ dan ibukota IKN akan jadi ibukota indonesia mendatang selamat atas keberanian dan kerja nyata Presiden Jokowi sy bangga dengan slogannya kerja..kerja..kerja sangat dirasakan hampir 10 th kerja beliau .,Wed Mar 13 13:24:07 +0000 2024,sekarng daerah khusus ibukota sah dkj ibukota ikn ibukota indonesia selamat berani kerja nyata presiden jokowi bangga slogan kerjakerjakerja th kerja beliau
868,komaria_cocom,@CaloIKN IKN ibu kota baru. DKI dicabut sbg ibukota tp pikada DKI anaknya nyalon pilkada nya dimaju'in. Sakowi,Fri Mar 15 04:56:45 +0000 2024,ikn kota daerah khusus ibukota cabut ibukota pikada daerah khusus ibukota anak nyalon pilih kepala daerah nya dimajuin sakowi
869,tobedance,@anwarsupeno @Miduk17 Tp kan inti ibuKota nya gak match sama IKN lah,Fri Mar 15 08:45:06 +0000 2024,inti ibukota nya match ikn
870,WIFQANIZER,@detikcom Kebalik pak!!!!! IKN itulah ibukota yg kepaksa .,Thu Mar 14 23:12:00 +0000 2024,ikn ibukota paksa
871,MubarokUjang,@Munir_Timur Suruh bljr ekonomi pertumbuhan dg bgn ikn teori darimana? Yg ada kalau bgn ibukota baru jauh dari ibukota pertama itu bisa gagal dikira org lain pd goblok semua kali.,Sat Mar 16 08:58:39 +0000 2024,suruh bljr ekonomi tumbuh bgn ikn teori darimana bgn ibukota ibukota gagal orang bodoh kali
872,AtangSulaeman4,@detikcom Memangnya IKN sengaja dibuat ? Bukankah itu hanya mimpi dari seorang yg saat ini jadi presiden. Apa buktinya IKN sekarang sengaja (direncanakan) jadi ibukota negara ? Itu hanya utopis seseorang saja... dan didukung para penjilat.,Fri Mar 15 11:58:25 +0000 2024,ikn sengaja mimpi orang presiden bukti ikn sengaja rencana ibukota negara utopis orang dukung jilat
873,AkuSend70955060,@Miduk17 Itu sebabnya harus dibatalkan segala janji2 Jokowi dgn investor2 asing. Dia sedang menjual negara dgn cara perlahan2. Seharusnya IKN murni hanya peruntukan ibukota gak boleh lebih daripada itu. Mana nih DPR dan ketuanya???,Fri Mar 15 15:20:15 +0000 2024,batal janji2 jokowi investor2 asing jual negara perlahan2 ikn murni ibukota dewan wakil rakyat ketua
874,fortisfortuna_9,@Miduk17 @Miduk17 dungu jgn dipelihara. negara mendorong investasi asing di ibukota negara adalah wajar. klo km propaganda seolah asing masuk = rugi budak maka yg km kritik adalah kapitalisme bkn IKN . belajar dulu sono @Miduk17 ,Fri Mar 15 09:13:58 +0000 2024,bodoh pelihara negara dorong investasi asing ibukota negara wajar propaganda olah asing masuk rugi budak kritik kapitalisme ikn ajar sono
875,ly_Nadzka,@andikamalreza Skema di balik Ibukota. perlu jangka panjang utk membentuk peradaban yg baru di IKN. Kepala Daerah mulanya di tunjuk penguasa Sedangkan pusat bisnis tetap berlangsung di jakarta patut di curigai ada tangan kapital oligarki dan kekuasaan yg ingin menguasai.,Fri Mar 15 01:52:39 +0000 2024,skema ibukota jangka bentuk adab ikn kepala daerah kuasa pusat bisnis langsung jakarta patut curiga tangan kapital oligarki kuasa kuasa
876,streetlawyers85,@ABjodohComeback Suku dayaklah yg paling harus bangga dgn adanya IKN dulu terpinggirkan sekarang jadi pemilik ibu kota nusantara. Suku dayak jadi penduduk asli ibukota (orang pusat) yg lain jadi orang daerah.,Thu Mar 14 23:27:39 +0000 2024,suku dayaklah bangga ikn pinggir milik kota nusantara suku dayak duduk asli ibukota orang pusat orang daerah
877,vonski131538155,@T0M5helby @King_PWS_ Sepertinya IKN selain menjadi Ibukota negara juga menjadi Negara yg akan mengatur Negara Indonesia makanya hanya akan di isi orang2 tertentu dan pilihan So... saat Indonesia collapse akan lebih mudah memisahkan diri nya ,Wed Mar 13 03:11:29 +0000 2024,ikn ibukota negara negara atur negara indonesia isi orang2 pilih so indonesia collapse mudah pisah nya
878,AliNajwa5,@YustineMelinda @fitsa_ranger @jeongssaem Klo sabar n nunggu ikn batal jd ibukota. Gib di angkat biar ikn ga gagal proyek.,Wed Mar 13 19:30:00 +0000 2024,sabar tunggu ikn batal ibukota gera indonesia adab angkat biar ikn gagal proyek
879,Bakhjatul,@NenkMonica @ridwankamil Sesungguhnya IKN di Kalimantan Timur bukan rencana awal ibukota yang sebenarnya adalah Kalimantan Tengah ini yang menyalahi keinginan Sukarno kalau si Maneh nyaho sejarah mah,Sat Mar 16 00:19:47 +0000 2024,sungguh ikn kalimantan timur rencana ibukota kalimantan salah sukarno si nyaho sejarah mah
880,a_rusman2024,@oameeya @arfnyk90 @edyibnikawhe @NenkMonica Sebenarnya IKN itu perlu biar posisi ibukota negara lebih terjangkau sama yang di Indonesia timur. Masalahnya ada banyak tanah negara yang enggak usah beli (di Balikpapan atsu Palangkaraya) tapi pemerintah memutuskan beli tanah baru buat IKN. Tahu sendirilah yang punya siapa,Wed Mar 13 08:56:16 +0000 2024,ikn biar posisi ibukota negara jangkau indonesia timur tanah negara beli balikpapan atsu palangkaraya perintah putus beli tanah ikn
881,alynnss5,@raykairi @iqbal_farabi sebenarnya poin aku bkn itu kak. yg aku tekan kalau memang fokusnya pemerataan lbh masuk akal ya idenya si abah yg ga perlu memindahkan ibukota. mostly yg diuntungkan dr ikn ini ya pejabat bukan rakyatnya. pernah dibahas di debat capres mkny aku mention :),Thu Mar 14 14:42:48 +0000 2024,poin kak tekan fokus perata masuk akal iya ide si abah pindah ibukota mostly untung ikn iya jabat rakyat bahas debat capres mkny mention
882,hahahancoook,@checkoves @Gunawanpark @iyeesayang Karena Jkt katanya di proyeksikan buat jd ibukota ekonomi (katanya). IKN jg dibatasi 2/3jt penduduk aja buat nunjang sustainable city jd aku blm ada upaya penghentian proses urbanisasi ke jkt akan terjadi,Wed Mar 13 21:13:01 +0000 2024,jakarta proyeksi ibukota ekonomi ikn batas 3jt duduk nunjang sustainable city upaya henti proses urbanisasi kah jakarta
883,Iansebuahnama,@ToleeMztolee @asdir_bagus @RadioElshinta ya elu bayangin aja ibukota di jawa barat ....segala suku merantau ke jawa dan sekarang jawa barat menjadi terpadat...terutama di sekitaran dki...maknya ane ingin IKN segera beres dan ibukota pindah,Wed Mar 13 03:15:54 +0000 2024,iya bayangin ibukota jawa barat suku rantau kah jawa jawa barat terpadatterutama dkimaknya ane ikn beres ibukota pindah
884,Erlz_,dah bener Ibukota pindah ke IKN berarti ,Sat Mar 16 03:01:59 +0000 2024,ibukota pindah kah ikn arti
885,AndreSaymore,@NdrewsTjan Makanya ibukota dipindahkan ke IKN. Pulau jawa itu rentan sudah terkena banjir akibat naiknya tinggi muka air laut akibat pemanasan global. sama seperti jawa tengah. Ayo bangun sistem kendali air hujan plus kenaikan tinggi muka air laut.,Thu Mar 14 11:36:27 +0000 2024,ibukota pindah kah ikn pulau jawa rentan kena banjir akibat muka air laut akibat panas global jawa ayo bangun sistem kendali air hujan plus muka air laut
886,desetiawannn,Jakarta Ibukota Legislatif IKN Ibukota Eksekutif Nusakambangan Ibukota Yudikatif How a good governance when check and balance do in different places ,Mon Mar 18 21:24:43 +0000 2024,jakarta ibukota legislatif ikn ibukota eksekutif nusakambangan ibukota yudikatif how a bagus governance when check and balance do in different places
887,seatibule,Gw masih kepikiran kalo Ibukota dpindahin ke IKN beneran besok kudu ngurusin berkas ke IKN ya Allah flightnya mahal banget.. ,Tue Mar 19 09:09:20 +0000 2024,pikir ibukota dpindahin kah ikn beneran besok ngurusin berkas kah ikn iya allah flightnya mahal banget
888,amr09999,Anda manusia paling dzalim menari² diatas penderitaan penduduk asli IKN yg trgusur oleh ibukota pengahancur masa depan rakyat IKN asli!!! Biadab!!!,Wed Mar 20 04:02:08 +0000 2024,manusia dzalim tari derita duduk asli ikn trgusur ibukota pengahancur rakyat ikn asli biadab
889,yellforsun,bener. waktu gue penelitian ke IKN (di penajam) ke titik 0 IKN itu butuh waktu sejam lebih padahal itu naik mobil dengan jalanan lengang tanpa macet. transportasi gak ada mau makan juga jauh gabisa gojek juga ngeliat situasinya jujur gak kebayang kalo IKN jadi ibukota,Tue Mar 19 11:47:39 +0000 2024,teliti kah ikn najam kah titik ikn butuh jam mobil jalan lengang macet transportasi makan gojek lihat situasi jujur bayang ikn ibukota
890,MuhammadIkhtid5,Selalu cari pembenaran soal pindah ibukota dibuatlah cerita yg mirip ilmiah tp omon-omon untuk membenarkan kebijakan Jokowi soal IKN,Sun Mar 17 14:21:53 +0000 2024,cari pindah ibukota cerita ilmiah omonomon bijak jokowi ikn
891,eradotid,IKN alias calon ibukota Indonesia yang baru tak pernah basi dibahas. Sejak awal pencetusan ide dan peluncuran proyek banyak pakar yang menilai IKN adalah impian terlalu bombastis yang malah bakal bikin Indonesia tekor. https://t.co/ocGtsQtCU9,Mon Mar 18 12:10:16 +0000 2024,ikn alias calon ibukota indonesia basi bahas cetus ide luncur proyek pakar nilai ikn impi bombastis bikin indonesia rugi
892,nongandah,Nanti setelah dilantik dan ibukota di IKN Wapres dan anggota DPR tetap di jkt presiden dan para menterinya di IKN gitu ya? Seru banget ,Mon Mar 18 17:47:25 +0000 2024,lantik ibukota ikn wapres anggota dewan wakil rakyat jakarta presiden menteri ikn iya seru banget
893,iphone7decoco,@Dennysiregar7 @DPR_RI lha kan udah jadi UU IKN? bikin sendiri bantah sendiri. sekarang mau bikin lagi RUU ibukota legislasi? yg baru diketok itu gimana? direvisi? makin amburadul aja negri ini wes ndagel tambah ndagel suwi2 ndablek. https://t.co/JPyfkZ9sLA,Mon Mar 18 16:59:12 +0000 2024,undang ikn bikin bantah bikin rancang undang ibukota legislasi ketok revisi amburadul negeri wes ndagel ndagel suwi2 ndablek
894,nurhidayatsardi,Omon-omon ibukota nusantara ~ https://t.co/TGWZKpEB0C,Mon Mar 18 21:18:15 +0000 2024,omonomon ibukota nusantara
895,IndahAriani,Sedih banget lihat ini... Masyarakat adat harusnya adalah komunitas yang paling duluan dan paling diutamakan disertakan dalam pembangunan IKN... Gimana mau bikin ibukota yang inklusif kalau belum-belum warga asli sudah dianaktirikan?,Mon Mar 18 01:05:50 +0000 2024,sedih banget lihat masyarakat adat komunitas duluan utama bangun ikn bikin ibukota inklusif belumbelum warga asli dianaktirikan
896,alisiasy_,Satu-satunya partai yang menolak pemindahan Ibukota ke IKN hanya PKS. Jadi yg stay di Jakarta PKS aja. Yang lain pindah ke IKN. ,Wed Mar 20 00:07:04 +0000 2024,satusatunya partai tolak pindah ibukota kah ikn partai adil sejahtera stay jakarta partai adil sejahtera pindah kah ikn
897,2komaini_ahmad4,Ini IKN dah ada warganya belum sih? Kuat Ibukota Negara dengan alasan pemerataan tapi yang dibangun jalan berbayar. Jadi kalau rakyat yg mau ngadu ke istana presiden khusus yg mampu dan berduit gituh?,Mon Mar 18 18:07:31 +0000 2024,ikn warga sih kuat ibukota negara alas perata bangun jalan bayar rakyat ngadu kah istana presiden khusus duit gituh
898,ballambinlove,@cnbcindonesia Puttra jaya itu 1000 kali lebih baik lebih bagus dari IKN gagal jadi ibukota Malsysia,Mon Mar 18 10:41:22 +0000 2024,puttra jaya kali bagus ikn gagal ibukota malsysia
899,pmpkind,jadi keinget waktu dosen gue ngadain debat di kelas jadi 2 kubu pro kontra terkait IKN ibukota baru dan waktu itu gue melihat IKN yg digemborin di media itu cukup baik buat pemerataan jadilah gua dikubu pro. yup argu gue saat itu grgr stanford ini DAN SEKARANG GUA MALU BGT ANYING,Sun Mar 17 02:54:23 +0000 2024,keinget dosen ngadain debat kelas kubu profesional kontra kait ikn ibukota lihat ikn digemborin media perata kubu profesional iya argu grgr stanford malu banget anying
900,Mfrhni_,yang nyetujuin pindah ibukota mereka yang ngesahain uu ikn mereka eh yg gamau pindah mereka juga,Tue Mar 19 11:57:09 +0000 2024,nyetujuin pindah ibukota ngesahain undang ikn eh pindah
901,Srreessss,@Leo_sanny @kelixmann Kebetulan ayah saya salah satu perancang ikn smp skrg blm nemu seberapa urgentnya ibukota dipindahkan.,Tue Mar 19 12:56:51 +0000 2024,ayah salah ancang ikn smp nemu urgentnya ibukota pindah
902,GegeJabrix,Ga usah IKN cobain penempatan di ibukota provinsi Indonesia timur deh..,Tue Mar 19 14:49:33 +0000 2024,ikn cobain ibukota provinsi indonesia timur deh
903,cahayafikiran,@C_D3pp @Parenrengi1927 IKN ibukota Negara Jakarta Ibukota Legislasi Medan ibu Yudikatif... ,Mon Mar 18 13:36:39 +0000 2024,ikn ibukota negara jakarta ibukota legislasi medan yudikatif
904,agiegi,Ya kalo DPR nya ga pindah gimana cerita IKN jadi pusat ibukota pemerintahan dan Jakarta jadi pusat ekonomi.,Mon Mar 18 21:43:03 +0000 2024,iya dewan wakil rakyat nya pindah cerita ikn pusat ibukota perintah jakarta pusat ekonomi
905,sasasesa,Temenku ada yg gatau IKN itu apa .. kaya dia tau mau ada ibukota baru (ya kalo sampe gatau sih ku geplak kepalanya) tapi gatau sebutannya apa??? Tapi kok bisa sih??? She s chronically online too hapenya ga pernah lepas dari tangan KOK BISA SIHHHHH,Tue Mar 19 12:20:56 +0000 2024,temenku ikn kaya ibukota iya sih ku geplak kepala sih she s chronically online too hapenya lepas tangan sihhhhh
906,andriudin09,@NarasiNewsroom lahhhhh ngapain ibukota pindah ke IKN kalau geto pindah juga lah sana DPR nya,Tue Mar 19 06:57:33 +0000 2024,lahhhhh ibukota pindah kah ikn geto pindah dewan wakil rakyat nya
907,firman__nurhuda,RK kritik IKN? Dia menyarankan Ibukota berharap tidak seperti Myanmar dan Malaysia bukan kritik IKN melainkan menyarankan membangun IKN itu tidak mudah dan ada yg kurang tercapai. Poin pertama Agak aneh sih narasi miduk sama halnya Bu Sri membaca APBN dilihat dari raut muka,Mon Mar 18 21:52:43 +0000 2024,rk kritik ikn saran ibukota harap myanmar malaysia kritik ikn saran bangun ikn mudah capai poin aneh sih narasi miduk bu sri baca apbn lihat raut muka
